"county_fips_code","year","area_deprivation_index_percent"
"55137",2020,45
"55139",2018,19
"55141",2018,27
"54001",2020,78
"54003",2019,27
"54003",2018,29
"54005",2018,90
"54007",2018,83
"54009",2020,50
"54009",2019,48
"54011",2019,69
"54013",2020,87
"54013",2018,79
"54013",2019,87
"54015",2019,94
"54015",2018,93
"54017",2019,55
"54021",2018,84
"54023",2020,68
"54023",2018,66
"54025",2020,71
"54025",2018,66
"54027",2020,80
"54029",2019,60
"54029",2018,59
"54029",2020,58
"54031",2020,58
"54031",2019,74
"54033",2019,47
"54035",2020,54
"54037",2018,9
"54037",2020,9
"54039",2019,50
"54039",2018,44
"54041",2019,73
"54043",2019,89
"54045",2019,90
"54045",2020,91
"54047",2018,100
"54047",2019,99
"54049",2019,46
"54049",2018,44
"54051",2020,56
"54051",2018,54
"54053",2019,80
"54053",2020,76
"54053",2018,78
"54055",2020,76
"54055",2018,72
"54057",2020,58
"54059",2020,98
"54061",2018,37
"54063",2018,74
"54063",2019,72
"54063",2020,73
"54067",2020,73
"54067",2018,71
"54069",2018,51
"54069",2020,45
"54071",2019,79
"54071",2020,78
"54071",2018,76
"54075",2020,67
"54075",2018,63
"54077",2020,59
"54077",2018,58
"54077",2019,59
"54079",2018,12
"54081",2018,65
"54081",2020,66
"54083",2020,76
"54085",2018,72
"54087",2020,89
"54087",2019,83
"54089",2020,87
"54091",2020,55
"54095",2019,64
"54095",2018,68
"54097",2019,74
"54097",2020,80
"54099",2019,84
"54099",2020,85
"54099",2018,83
"54101",2020,96
"54101",2018,97
"54103",2020,80
"54103",2019,83
"54107",2020,53
"54109",2018,87
"56003",2018,32
"56005",2019,10
"56005",2020,13
"56007",2019,26
"56007",2018,29
"56009",2018,16
"56011",2019,12
"56015",2020,25
"56017",2018,27
"56017",2020,20
"56019",2020,16
"56021",2019,12
"56023",2019,12
"56025",2019,16
"56025",2018,16
"56027",2019,48
"56029",2019,10
"56029",2018,9
"56031",2019,18
"56033",2019,7
"56033",2020,7
"56035",2020,4
"56035",2018,5
"56035",2019,4
"56037",2019,22
"56039",2018,2
"56039",2020,2
"56041",2020,39
"56043",2018,47
"56045",2018,28
